,class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
7311,e,5,0,8,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,3,1
7312,p,3,3,2,0,8,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,2
7313,p,3,3,4,0,7,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,4
7314,e,5,2,3,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,4,1
7315,e,5,2,8,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,4,1
7316,p,3,3,4,0,2,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,0
7317,p,3,2,4,0,2,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,2
7318,p,3,2,2,0,7,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,0
7319,e,0,0,8,0,5,1,1,1,7,1,0,1,1,7,7,0,2,2,4,7,4,1
7320,p,2,2,4,0,2,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,4
7321,p,3,2,2,0,8,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,0
7322,p,3,2,4,0,2,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,2
7323,p,5,3,4,0,4,1,0,1,11,1,2,1,3,1,1,0,2,0,3,7,5,0
7324,p,3,3,4,0,2,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,2
7325,e,2,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,0,1,4,8,5,2
7326,p,5,3,2,0,2,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,0
7327,e,2,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,0,1,4,8,2,2
7328,e,0,2,8,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,4,1
7329,e,0,2,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,4,1
7330,p,3,3,2,0,7,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,2
7331,p,3,2,4,0,8,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,0
7332,p,3,2,2,0,2,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,4
7333,p,3,2,2,0,8,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,0
7334,e,0,0,8,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,3,1
7335,e,3,2,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,4,1
7336,p,2,3,2,0,4,1,0,1,10,1,2,1,3,1,1,0,2,0,3,7,5,0
7337,p,3,3,4,0,2,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,0
7338,p,3,3,4,0,2,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,4
7339,p,2,2,2,0,8,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,0
7340,p,5,2,4,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,0
7341,p,3,3,4,0,7,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,4
7342,p,3,3,1,0,4,1,0,1,11,1,2,1,3,1,1,0,2,0,3,7,5,0
7343,p,3,3,4,0,7,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,0
7344,e,3,2,8,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,4,1
7345,p,2,3,4,0,8,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,2
7346,e,0,0,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,3,1
7347,p,2,2,2,0,2,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,0
7348,p,3,2,2,0,8,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,2
7349,e,3,2,3,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,3,1
7350,e,5,2,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,3,1
7351,p,3,2,2,0,8,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,2
7352,e,3,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,8,5,2
7353,e,2,3,5,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,1,4
7354,e,0,2,8,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,4,1
7355,p,2,3,4,0,7,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,2
7356,p,2,2,2,0,2,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,4
7357,p,3,2,2,0,2,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,2
7358,e,3,0,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,4,1
7359,e,5,0,8,0,5,1,1,1,7,1,0,1,1,7,7,0,2,2,4,7,3,1
7360,e,5,2,1,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,1,4
7361,e,3,0,3,0,5,1,1,1,10,1,0,2,2,7,7,0,2,2,4,7,3,1
7362,p,3,2,2,0,8,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,2
7363,p,3,3,2,0,8,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,4
7364,p,3,2,4,0,8,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,4
7365,p,5,3,2,0,2,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,4
7366,e,3,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,1,1,4,4,5,2
7367,p,2,3,9,0,5,1,1,0,10,1,2,3,3,8,8,0,3,1,0,7,5,2
7368,p,5,3,1,0,4,0,0,1,10,1,2,1,3,1,1,0,2,0,3,7,5,0
7369,p,5,2,4,0,8,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,0
7370,e,5,3,5,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,2,4
7371,p,3,3,4,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,4
7372,e,3,2,3,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,4,1
7373,e,0,2,3,0,5,1,1,1,7,1,0,2,1,7,7,0,2,2,4,7,3,1
7374,p,3,2,2,0,2,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,4
7375,e,5,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,0,1,4,0,2,2
7376,e,0,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,0,1,4,0,2,2
7377,e,2,2,4,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,1,4
7378,e,3,2,3,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,3,1
7379,p,2,2,4,0,8,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,0
7380,p,3,2,4,0,2,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,0
7381,p,2,3,4,0,7,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,2
7382,p,3,3,2,0,8,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,0
7383,p,3,2,4,0,2,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,2
7384,p,3,2,2,0,8,1,0,0,0,0,0,1,2,7,7,0,2,1,0,7,2,4
7385,e,0,2,8,0,5,1,1,1,10,1,0,1,2,7,7,0,2,2,4,7,4,1
7386,p,3,3,4,0,4,1,0,1,11,1,2,1,3,1,1,0,2,0,3,7,5,0
7387,p,3,3,2,0,8,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,0
7388,e,3,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,1,1,4,8,2,2
7389,p,3,2,2,0,2,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,4
7390,e,0,2,8,0,5,1,1,1,10,1,0,1,1,7,7,0,2,2,4,7,3,1
7391,e,5,2,3,0,5,1,1,1,7,1,0,1,1,7,7,0,2,2,4,7,3,1
7392,p,3,2,4,0,7,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,2
7393,p,3,3,4,0,8,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,4
7394,p,3,2,4,0,2,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,0
7395,p,3,3,2,0,2,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,4
7396,p,3,2,2,0,7,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,2
7397,p,3,3,4,0,8,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,4
7398,e,0,2,3,0,5,1,1,1,7,1,0,1,1,7,7,0,2,2,4,7,3,1
7399,p,3,3,2,0,8,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,4
7400,e,0,0,8,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,3,1
7401,p,1,3,9,0,5,1,1,0,11,1,2,3,3,8,8,0,3,1,0,7,5,2
7402,p,5,2,4,0,7,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,4
7403,p,3,3,2,0,8,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,2
7404,e,5,2,3,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,3,1
7405,e,0,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,8,2,2
7406,p,3,3,2,0,8,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7407,e,0,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,1,1,4,3,5,2
7408,p,3,3,2,0,8,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,2
7409,p,3,3,2,0,2,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,2
7410,p,3,2,2,0,8,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,4
7411,e,0,2,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,3,1
7412,e,3,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,3,5,2
7413,e,0,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,0,1,4,3,2,2
7414,p,5,2,4,0,2,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,0
7415,e,5,2,3,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,2,4
7416,e,5,0,3,0,5,1,1,1,10,1,0,1,2,7,7,0,2,2,4,7,3,1
7417,p,3,2,4,0,7,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,2
7418,e,3,0,3,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,4,1
7419,p,3,2,4,0,2,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,4
7420,p,3,3,2,0,8,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,0
7421,p,3,3,4,0,7,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,0
7422,e,2,2,5,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,1,4
7423,p,3,3,4,0,2,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,0
7424,p,3,3,2,0,2,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,4
7425,e,2,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,0,1,4,0,5,2
7426,p,3,3,2,0,2,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,2
7427,p,3,3,4,0,8,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,0
7428,p,3,3,4,0,8,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,0
7429,p,2,3,4,0,7,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,4
7430,p,3,2,2,0,2,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,4
7431,p,3,3,2,0,7,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,2
7432,e,5,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,4,5,2
7433,p,2,2,2,0,7,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,4
7434,e,3,2,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,3,1
7435,p,3,2,2,0,7,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,2
7436,p,3,2,2,0,8,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,2
7437,e,2,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,4,2,2
7438,p,3,2,4,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7439,e,5,0,3,0,5,1,1,1,7,1,0,2,1,7,7,0,2,2,4,7,3,1
7440,e,3,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,4,2,2
7441,p,2,2,2,0,7,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,4
7442,p,3,2,4,0,7,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,0
7443,e,2,3,4,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,1,4
7444,e,5,0,3,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,4,1
7445,e,3,2,8,0,5,1,1,1,10,1,0,1,2,7,7,0,2,2,4,7,4,1
7446,e,0,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,0,5,2
7447,p,3,3,2,0,7,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,4
7448,p,3,3,2,0,8,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,2
7449,e,3,3,4,0,5,1,0,1,10,1,1,3,3,4,4,0,2,2,4,7,1,4
7450,e,5,0,3,0,5,1,1,1,7,1,0,1,1,7,7,0,2,2,4,7,3,1
7451,p,3,2,4,0,2,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,4
7452,p,3,3,2,0,2,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7453,p,3,3,4,0,2,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,0
7454,p,2,3,4,0,2,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,2
7455,e,2,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,0,1,4,0,2,2
7456,p,2,3,2,0,2,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,0
7457,p,3,2,4,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,4
7458,p,3,2,4,0,2,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,2
7459,e,0,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,8,5,2
7460,e,5,0,3,0,5,1,1,1,2,1,0,1,2,7,7,0,2,2,4,7,4,1
7461,p,3,2,4,0,7,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,4
7462,p,3,3,4,0,2,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,4
7463,e,5,2,3,0,5,1,1,1,10,1,0,2,2,7,7,0,2,2,4,7,3,1
7464,p,3,3,4,0,7,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,0
7465,p,3,2,2,0,7,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,0
7466,p,3,3,2,0,8,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,2
7467,e,0,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,0,1,4,4,5,2
7468,e,0,2,3,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,3,1
7469,p,5,3,2,0,4,0,0,1,10,1,2,1,3,1,1,0,2,0,3,7,5,0
7470,p,3,2,4,0,2,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,4
7471,p,3,3,2,0,2,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,0
7472,p,3,3,2,0,8,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,0
7473,p,3,2,4,0,2,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,0
7474,p,3,3,2,0,7,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,2
7475,p,3,2,2,0,7,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,0
7476,p,5,2,2,0,8,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,4
7477,p,3,2,2,0,7,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,0
7478,p,3,2,4,0,8,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,0
7479,e,0,0,3,0,5,1,1,1,10,1,0,1,1,7,7,0,2,2,4,7,3,1
7480,p,3,3,4,0,4,0,0,1,11,1,2,1,3,1,1,0,2,0,3,7,5,0
7481,e,2,2,4,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,2,4
7482,p,3,2,4,0,8,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,4
7483,p,2,3,9,0,5,1,1,0,11,1,2,3,3,8,8,0,3,1,0,7,5,2
7484,p,3,2,4,0,7,1,0,0,0,0,0,1,2,7,7,0,2,1,0,7,2,2
7485,p,2,3,2,0,4,0,0,1,11,1,2,1,3,1,1,0,2,0,3,7,5,0
7486,e,5,0,3,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,4,1
7487,p,3,3,4,0,8,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,0
7488,p,3,2,4,0,7,1,0,0,0,0,0,1,2,7,6,0,2,1,0,7,2,2
7489,p,2,3,4,0,8,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,0
7490,e,2,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,8,5,2
7491,p,3,3,4,0,7,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,0
7492,p,2,3,4,0,2,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,0
7493,p,3,2,4,0,7,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,4
7494,p,2,3,2,0,7,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,2
7495,p,3,2,4,0,7,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,4
7496,p,5,3,2,0,7,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,0
7497,p,3,3,4,0,8,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,4
7498,e,5,2,8,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,3,1
7499,e,5,2,3,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,3,1
7500,e,5,0,8,0,5,1,1,1,10,1,0,1,1,7,7,0,2,2,4,7,3,1
7501,p,3,2,4,0,7,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,0
7502,p,3,2,2,0,2,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,0
7503,p,3,3,2,0,8,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,4
7504,p,3,2,2,0,2,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,0
7505,p,3,2,4,0,8,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,4
7506,p,3,3,4,0,2,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,2
7507,p,3,3,2,0,8,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,4
7508,p,3,2,4,0,8,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,0
7509,p,3,2,2,0,7,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,0
7510,e,2,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,0,1,4,4,5,2
7511,p,2,2,4,0,7,1,0,0,0,0,0,2,2,7,7,0,2,1,0,7,2,0
7512,p,3,2,4,0,7,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,2
7513,e,5,2,3,0,5,1,1,1,2,1,0,1,2,7,7,0,2,2,4,7,4,1
7514,e,5,0,8,0,5,1,1,1,7,1,0,2,2,7,7,0,2,2,4,7,4,1
7515,p,3,3,4,0,7,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,0
7516,e,5,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,4,5,2
7517,p,3,3,4,0,7,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,2
7518,p,3,3,4,0,7,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,2
7519,p,3,3,4,0,7,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,4
7520,p,3,3,2,0,7,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,2
7521,p,3,2,4,0,2,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,2
7522,e,0,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,0,1,4,0,5,2
7523,e,2,2,4,0,5,0,0,1,6,1,0,2,2,5,5,0,1,1,4,3,5,2
7524,e,0,2,8,0,5,1,1,1,2,1,0,1,1,7,7,0,2,2,4,7,3,1
7525,p,3,2,4,0,8,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,2
7526,e,5,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,3,5,2
7527,p,3,3,4,0,7,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,0
7528,e,0,0,3,0,5,1,1,1,2,1,0,1,1,7,7,0,2,2,4,7,3,1
7529,e,0,2,3,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,4,1
7530,p,5,2,4,0,7,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,0
7531,e,5,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,0,5,2
7532,e,5,2,8,0,5,1,1,1,7,1,0,2,1,7,7,0,2,2,4,7,4,1
7533,e,5,2,4,0,5,1,0,1,10,1,1,3,3,4,4,0,2,2,4,7,1,4
7534,e,3,2,3,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,3,1
7535,e,5,2,8,0,5,1,1,1,2,1,0,1,1,7,7,0,2,2,4,7,4,1
7536,p,2,3,1,0,4,1,0,1,11,1,2,1,3,1,1,0,2,0,3,7,5,0
7537,e,5,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,1,1,4,8,5,2
7538,p,3,2,2,0,8,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7539,p,3,3,2,0,7,1,0,0,0,0,0,2,1,6,7,0,2,1,0,7,2,2
7540,e,5,2,8,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,4,1
7541,e,3,0,8,0,5,1,1,1,2,1,0,1,1,7,7,0,2,2,4,7,3,1
7542,e,0,0,3,0,5,1,1,1,7,1,0,1,2,7,7,0,2,2,4,7,3,1
7543,e,3,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,1,1,4,0,2,2
7544,p,3,3,4,0,2,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,4
7545,p,2,3,2,0,7,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,4
7546,p,3,2,2,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7547,e,3,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,0,1,4,3,2,2
7548,e,2,2,5,1,5,1,0,1,10,1,1,2,2,7,7,0,2,2,4,7,2,4
7549,p,3,3,4,0,2,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,4
7550,e,0,2,8,0,5,1,1,1,2,1,0,1,2,7,7,0,2,2,4,7,3,1
7551,p,3,2,2,0,8,1,0,0,0,0,0,2,2,7,6,0,2,1,0,7,2,4
7552,e,3,2,8,0,5,1,1,1,7,1,0,1,1,7,7,0,2,2,4,7,3,1
7553,p,3,3,4,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7554,p,3,2,4,0,7,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,2
7555,e,2,2,4,0,5,0,0,1,11,1,0,2,2,5,5,0,1,1,4,0,5,2
7556,p,3,2,4,0,8,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,2
7557,p,3,3,2,0,2,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,0
7558,e,5,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,8,2,2
7559,e,5,0,8,0,5,1,1,1,2,1,0,1,1,7,7,0,2,2,4,7,4,1
7560,e,5,0,3,0,5,1,1,1,10,1,0,1,2,7,7,0,2,2,4,7,4,1
7561,e,5,2,4,0,5,0,0,1,5,1,0,2,2,5,5,0,0,1,4,0,2,2
7562,p,3,2,4,0,8,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,4
7563,p,3,3,2,0,8,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,4
7564,e,5,2,8,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,3,1
7565,p,3,3,2,0,8,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,0
7566,e,5,0,3,0,5,1,1,1,10,1,0,2,2,7,7,0,2,2,4,7,3,1
7567,p,3,2,4,0,7,1,0,0,0,0,0,1,1,6,6,0,2,1,0,7,2,2
7568,p,2,3,4,0,2,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,0
7569,p,3,2,2,0,7,1,0,0,0,0,0,1,2,7,7,0,2,1,0,7,2,0
7570,e,3,2,4,0,5,1,0,1,10,1,1,3,3,4,4,0,2,2,4,7,1,4
7571,p,3,2,2,0,8,1,0,0,0,0,0,1,2,7,7,0,2,1,0,7,2,2
7572,p,3,2,4,0,8,1,0,0,0,0,0,1,2,7,7,0,2,1,0,7,2,4
7573,e,0,2,3,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,3,1
7574,p,3,3,4,0,7,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,2
7575,p,3,2,4,0,2,1,0,0,0,0,0,1,2,7,7,0,2,1,0,7,2,4
7576,e,3,0,3,0,5,1,1,1,10,1,0,1,2,7,7,0,2,2,4,7,4,1
7577,p,3,3,4,0,2,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,2
7578,p,3,2,2,0,8,1,0,0,0,0,0,2,1,7,6,0,2,1,0,7,2,2
7579,p,3,3,4,0,7,1,0,0,0,0,0,1,2,6,6,0,2,1,0,7,2,4
7580,p,3,2,2,0,8,1,0,0,0,0,0,2,2,6,6,0,2,1,0,7,2,0
7581,e,3,0,8,0,5,1,1,1,2,1,0,2,1,7,7,0,2,2,4,7,4,1
7582,p,3,3,2,0,8,1,0,0,0,0,0,1,2,6,7,0,2,1,0,7,2,0
7583,p,3,3,2,0,7,1,0,0,0,0,0,1,1,6,7,0,2,1,0,7,2,0
7584,e,0,0,8,0,5,1,1,1,2,1,0,1,2,7,7,0,2,2,4,7,3,1
7585,e,5,2,3,0,5,1,1,1,2,1,0,2,2,7,7,0,2,2,4,7,4,1
7586,e,0,2,3,0,5,1,1,1,10,1,0,1,2,7,7,0,2,2,4,7,3,1
7587,p,3,3,2,0,7,1,0,0,0,0,0,2,1,6,6,0,2,1,0,7,2,4
7588,p,3,2,4,0,8,1,0,0,0,0,0,2,1,7,7,0,2,1,0,7,2,4
7589,p,3,3,2,0,8,1,0,0,0,0,0,1,1,7,7,0,2,1,0,7,2,0
7590,e,0,2,8,0,5,1,1,1,10,1,0,2,1,7,7,0,2,2,4,7,3,1
7591,p,2,2,2,0,2,1,0,0,0,0,0,2,2,6,7,0,2,1,0,7,2,0
7592,p,3,2,4,0,7,1,0,0,0,0,0,1,1,7,6,0,2,1,0,7,2,0
